id,age,age_group,race,dins,primary_crime,crime_class,min_years,min_months,max_years,max_months,severity,official_crime_type,decision
"8262","47","40+","W","1","FALS BUS REC-1","E","3","10","4","6","C1E1","PDO","NO"
"8263","22","<25","B","1","ASSAULT-2","D","3","10","4","6","D1","VFO","NO"
"8264","30","30-39","B","2","CPW-3/NON-VFO","D","3","6","7","0","D1","CVO","NO"
"8265","47","40+","H","3","BURGLARY-2","C","6","0","7","0","C1E1E1","VFO","NO"
"8266","39","30-39","B","2","BURGLARY-3","D","3","6","7","0","D1D1","PDO","NO"
"8267","18","<25","B","1","CPSP-4","E","1","0","3","0","E1","PDO","NO"
"8268","41","40+","B","3","RECK ENDANG-1","D","2","0","4","0","D1","CVO","YES"
"8269","33","30-39","W","1","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"8270","37","30-39","W","2","BURGLARY-3","D","2","6","7","10","D1D1","PDO","NO"
"8271","35","30-39","W","1","ATT BURGLARY-2","D","3","5","5","0","D1D1","VFO","NO"
"8272","31","30-39","W","1","FILE FLS INST-1","E","1","0","3","0","E1","PDO","NO"
"8273","29","25-29","W","2","BURGLARY-3","D","3","0","6","0","D1","PDO","NO"
"8274","28","25-29","W","1","CP FORG INST-2","D","2","0","4","0","D1E1","PDO","NO"
"8275","30","30-39","O","1","ASSAULT-2","D","3","2","3","9","D1","VFO","NO"
"8276","39","30-39","B","4","CPSP-4","E","1","6","3","0","E1E1","PDO","NO"
"8277","28","25-29","W","3","CRIM CONTEMPT-1","E","2","0","4","0","E2E1E1","PDO","NO"
"8278","57","40+","H","1","RAPE-1 >78","B","17","1","20","0","B4+B1D4+","VFO","NO"
"8279","27","25-29","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"8280","44","40+","W","1","FILE FLS INST-1","E","2","4","7","0","D1E1E2","PDO","NO"
"8281","22","<25","B","1","BURGLARY-3","D","3","0","9","0","D3","PDO","NO"
"8282","48","40+","B","4","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"8283","45","40+","H","1","MURDER-2","A","18","0","99","99","A2C1D1","VFO","YES"
"8284","43","40+","H","4","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"8285","55","40+","B","2","ATT ROBBERY-1 >78","C","18","0","99","99","C4+","VFO","NO"
"8286","35","30-39","W","1","MENAC POL/PC OF","D","6","10","8","0","D1E1E1","VFO","NO"
"8287","54","40+","W","3","ROBBERY-3","D","2","0","4","0","D1","CVO","YES"
"8288","49","40+","B","4","ATT AGGR CRIM CNTPT","E","1","6","3","0","E1","PDO","NO"
"8289","46","40+","B","1","MURDER-2","A","25","0","99","99","A1","VFO","NO"
"8290","53","40+","W","4","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"8291","51","40+","B","5","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","YES"
"8292","34","30-39","B","1","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"8293","26","25-29","B","1","ROBBERY-3","D","1","6","4","6","D1","CVO","NO"
"8294","26","25-29","W","1","CPCS-3 >79","B","2","6","3","0","B1D1","PDO","NO"
"8295","22","<25","B","1","BURGLARY-2","C","3","11","4","6","C1","VFO","NO"
"8296","21","<25","O","1","CRIM CONTEMPT-1","E","1","0","3","0","E1","PDO","NO"
"8297","19","<25","B","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"8298","45","40+","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"8299","31","30-39","B","1","MANSLTER1>78'","B","12","10","15","0","B1","VFO","NO"
"8300","36","30-39","W","1","FORGERY-2","D","1","0","3","0","D2D2E2","PDO","YES"
"8301","23","<25","H","1","CSCS-5 >79","D","1","8","2","0","D1","PDO","NO"
"8302","32","30-39","B","1","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"8303","41","40+","B","2","ATT ASSAULT-1 >96","C","6","0","7","0","C1","VFO","NO"
"8304","43","40+","B","1","BURGLARY-1>78","B","26","6","99","99","A2B1E1","VFO","NO"
"8305","21","<25","B","1","ATT BURGLARY-2","D","1","6","3","0","E1D1","VFO","NO"
"8306","24","<25","B","1","BURGLARY-3","D","2","11","6","0","D1D1","PDO","NO"
"8307","36","30-39","B","1","ATT ASSAULT-2","E","2","0","4","0","E1","VFO","NO"
"8308","20","<25","B","1","ROBBERY-3","D","1","0","3","0","D1","CVO","YES"
"8309","38","30-39","B","1","MURDER-2","A","22","0","99","99","A1C1","VFO","YES"
"8310","31","30-39","H","3","CPSP-4","E","1","6","3","0","E1","PDO","NO"
"8311","51","40+","W","1","ARSON-3","C","8","10","10","0","B1C1E2","CVO","NO"
"8312","21","<25","H","1","ROBBERY-2 >78","C","3","11","4","6","C1E1D1","VFO","NO"
"8313","26","25-29","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","YES"
"8314","45","40+","W","1","CPSP-4","E","1","6","4","6","E1D1","PDO","NO"
"8315","40","40+","B","1","CSCS-1","A","6","10","8","0","A1B1","PDO","NO"
"8316","19","<25","W","1","BURGLARY-3","D","2","0","6","0","D1","PDO","NO"
"8317","35","30-39","H","1","CSCS-2","A","3","5","4","0","A1A1D1","PDO","NO"
"8318","27","25-29","B","1","CRIM CONTEMPT-1","E","1","0","3","0","E1","PDO","NO"
"8319","39","30-39","W","1","AGG VEH ASSAULT","C","2","0","6","0","C2D2E2","CVO","NO"
"8320","49","40+","B","6","CPSP-4","E","2","6","5","0","D1D1E1","PDO","NO"
"8321","36","30-39","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"8322","50","40+","B","1","GRAND LARCENY-2","C","3","0","9","0","C1C1C1","PDO","YES"
"8323","43","40+","B","3","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"8324","26","25-29","H","2","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"8325","35","30-39","B","3","CPSP-4","E","2","0","4","0","E1","PDO","NO"
"8326","23","<25","W","1","CPSP-4","E","1","6","4","1","E1","PDO","NO"
"8327","32","30-39","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"8328","40","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"8329","31","30-39","W","1","ROBBERY-3","D","1","4","4","0","D1","CVO","YES"
"8330","59","40+","B","2","GRAND LARCENY-2","C","10","0","20","0","C2D1E2","PDO","NO"
"8331","48","40+","W","1","AGGRAV DWI-2 PR","D","2","10","7","0","D1E1","PDO","NO"
"8332","41","40+","O","1","AGGRAVATED DWI","E","1","0","3","0","E1","PDO","NO"
"8333","44","40+","B","3","ATT CSCS-3 >79","C","4","3","7","0","D1C1","PDO","NO"
"8334","26","25-29","B","1","BURGLARY-3","D","2","0","4","0","D1D1","PDO","NO"
"8335","47","40+","B","2","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"8336","52","40+","B","2","ROBBERY-2 >78","C","12","10","20","0","C2C4+E1","VFO","NO"
"8337","28","25-29","B","1","CRIM CONTEMPT-1","E","1","6","3","0","E1","PDO","NO"
"8338","40","40+","W","1","BURGLARY-3","D","3","0","9","0","D3D1","PDO","YES"
"8339","30","30-39","W","2","GRAND LARCENY-3","D","3","6","7","0","D1D1","PDO","YES"
"8340","39","30-39","W","2","ATT BURGLARY-3","E","1","6","5","2","E1","PDO","YES"
"8341","24","<25","B","1","ATT ROBBERY-2 >78","D","2","6","3","0","D1E1","VFO","NO"
"8342","50","40+","B","3","BURGLARY-2","C","12","10","15","0","C1E2","VFO","NO"
"8343","58","40+","W","1","DWI 2ND OFF","E","1","4","4","0","E1","PDO","NO"
"8344","50","40+","B","1","MURDER-2","A","25","0","99","99","A1B1B1","VFO","NO"
"8345","48","40+","B","4","GRAND LARCENY-4","E","3","0","6","0","E1E1","PDO","NO"
"8346","53","40+","B","4","CP FORG INST-2","D","2","6","11","5","D1","PDO","NO"
"8347","26","25-29","B","1","CPSP-4","E","1","6","3","0","E1","PDO","NO"
"8348","47","40+","B","2","CSCS-1","A","20","0","99","99","A1","PDO","NO"
"8349","22","<25","H","1","PRISON CONTR-1","D","2","0","4","0","D1D1E1","PDO","NO"
"8350","55","40+","B","5","BURGLARY-3","D","5","6","11","0","D1E1","PDO","NO"
"8351","57","40+","O","2","GRAND LARCENY-3","D","2","6","5","0","D1D1","PDO","NO"
"8352","25","25-29","W","1","PRO SEX PFM CHD","D","2","4","7","0","D1","CVO","YES"
"8353","53","40+","B","6","BURGLARY-3","D","2","0","4","11","D1E1E3","PDO","NO"
"8354","50","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"8355","25","25-29","H","1","MENACING-1","E","1","6","3","0","E1","CVO","NO"
"8356","43","40+","W","1","BURGLARY-3","D","2","0","6","0","D1","PDO","NO"
"8357","32","30-39","W","1","PRISON CONTR-1","D","4","3","5","0","C1D1","PDO","NO"
"8358","51","40+","B","1","ATT ASSAULT-2","E","1","6","3","0","E1","VFO","NO"
"8359","52","40+","B","2","BURGLARY-3","D","2","0","4","0","D4+","PDO","NO"
"8360","51","40+","B","6","CPSP-3","D","2","0","4","0","D1","PDO","NO"
"8361","18","<25","H","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"8362","35","30-39","W","3","ATT BURGLARY-2","D","4","3","5","0","D1","VFO","NO"
"8363","23","<25","O","1","MANSLAUGHTER-2","C","3","4","10","0","C1D1","CVO","NO"
"8364","53","40+","W","1","MURDER-2","A","22","0","99","99","A1","VFO","NO"
"8365","58","40+","W","1","POS CHLD SX PER","E","3","4","10","0","E1E4+E2","CVO","NO"
"8366","46","40+","B","1","MURDER-2","A","18","0","99","99","A1B1C1","VFO","NO"
"8367","33","30-39","H","1","AG VEH HOMICIDE","B","4","0","12","0","B3C1","CVO","YES"
"8368","21","<25","H","1","BURGLARY-2","C","3","5","4","0","C4+","VFO","NO"
"8369","26","25-29","W","1","VEH ASSAULT-1","D","1","4","4","0","D1","CVO","NO"
"8370","48","40+","H","1","GRAND LARCENY-3","D","2","0","4","0","D1E1","PDO","NO"
"8371","57","40+","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"8372","42","40+","B","1","MURDER-2","A","25","0","99","99","A1C2C1","VFO","NO"
"8373","29","25-29","B","1","CPW-2 >78","C","10","3","12","0","C1B3D1","VFO","NO"
"8374","39","30-39","B","2","ATT MURDER-2","B","12","10","15","0","B1","VFO","NO"
"8375","58","40+","W","1","BURGLARY-3","D","1","8","5","0","D1","PDO","NO"
"8376","46","40+","H","1","CSCS SCHOOL","B","2","6","3","0","B1D1","PDO","YES"
"8377","45","40+","B","1","MURDER-2","A","20","0","99","99","A1","VFO","YES"
"8378","25","25-29","W","1","BURGLARY-3","D","2","0","4","0","D1D1","PDO","NO"
"8379","20","<25","W","1","ARSON-4","E","1","0","3","0","E1","CVO","NO"
"8380","47","40+","W","4","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","YES"
"8381","31","30-39","B","1","MURDER-2","A","15","0","99","99","A1","VFO","NO"
"8382","35","30-39","B","3","CPW-2 >78","C","4","3","5","0","C1E1B1","VFO","NO"
"8383","30","30-39","H","1","ROBBERY-3","D","1","0","3","0","D1","CVO","YES"
"8384","32","30-39","B","2","ATT SEX TRAFFICKING","C","4","0","8","0","C1D1","PDO","NO"
"8385","39","30-39","H","3","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"8386","31","30-39","H","3","CPW-3/NON-VFO","D","7","0","14","0","D2","CVO","NO"
"8387","30","30-39","W","1","PRISON CONTR-1","D","1","4","4","0","D1D1","PDO","NO"
"8388","45","40+","W","1","BURGLARY-2","C","17","1","20","0","C3D1D1","VFO","NO"
"8389","28","25-29","W","1","ATT BURGLARY-3","E","2","0","6","0","E1E1","PDO","YES"
"8390","33","30-39","B","1","MURDER-2","A","15","0","99","99","A1C1","VFO","YES"
"8391","41","40+","W","1","VEH MANSLTER-2'","D","1","6","4","0","D1","CVO","NO"
"8392","52","40+","W","4","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"8393","34","30-39","B","3","CSCS-3 >79","B","6","0","7","0","B1","PDO","NO"
"8394","44","40+","B","1","ROBBERY-1 >78","B","25","0","99","99","A1B2B1","VFO","NO"
"8395","50","40+","B","4","ROBBERY-3","D","3","6","7","0","D1","CVO","YES"
"8396","32","30-39","B","1","MANSLTER1>78'","B","14","4","16","6","B1E1","VFO","YES"
"8397","21","<25","B","1","ATT BURGLARY-3","E","1","0","3","0","E1E1E1","PDO","NO"
"8398","30","30-39","B","2","ROBBERY-3","D","2","0","4","0","D1","CVO","YES"
"8399","33","30-39","W","1","CSCS-5 >79","D","2","1","4","0","E1D1","PDO","NO"
"8400","37","30-39","B","3","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"8401","34","30-39","B","3","ATT CPW-2 >78","D","4","3","5","0","D1","VFO","NO"
"8402","42","40+","B","3","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"8403","20","<25","B","1","ATT BURGLARY-3","E","1","0","3","0","E1","PDO","YES"
"8404","40","40+","W","1","ASSAULT-2","D","2","11","4","0","C1D1","VFO","NO"
"8405","35","30-39","W","1","CPSP-4","E","7","6","15","0","C1E1","PDO","NO"
"8406","45","40+","H","2","RECK ENDANG-1","D","2","6","5","0","D1","CVO","NO"
"8407","23","<25","W","1","CRIM MISCHIEF-2","D","1","4","4","0","D1","PDO","NO"
"8408","33","30-39","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"8409","46","40+","B","4","AUTO STRIP-2","E","1","6","3","0","E1","PDO","NO"
"8410","42","40+","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"8411","29","25-29","B","1","CSCS-3 >79","B","2","11","3","6","C1B1","PDO","NO"
"8412","53","40+","B","3","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"8413","34","30-39","B","1","ATT CPW-2 >78","D","2","6","4","0","E1D1","VFO","NO"
"8414","30","30-39","W","1","RECK ENDANG-1","D","2","0","4","0","D1","CVO","NO"
"8415","41","40+","O","3","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"8416","31","30-39","W","1","BURGLARY-2","C","6","0","7","0","C1D1","VFO","YES"
"8417","29","25-29","W","1","GRAND LARCENY-3","D","1","0","3","0","D1","PDO","YES"
"8418","57","40+","B","1","MURDER-2","A","25","0","99","99","A1C1","VFO","NO"
"8419","22","<25","B","1","ATT CPW-2 >78","D","1","8","4","0","D1","VFO","NO"
"8420","52","40+","W","1","SODOMY-1","B","25","0","50","0","B3B1C2","VFO","NO"
"8421","36","30-39","B","1","MURDER-2","A","20","0","99","99","A1C1","VFO","NO"
"8422","39","30-39","B","4","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"8423","29","25-29","W","2","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"8424","41","40+","B","1","AGGR CRIM CNTPT","D","2","0","4","0","D1","PDO","NO"
"8425","59","40+","B","2","ATT BURGLARY-3","E","1","6","3","0","E1E1","PDO","YES"
"8426","22","<25","O","1","BURGLARY-3","D","1","0","3","0","D1E1","PDO","NO"
"8427","54","40+","B","3","BURGLARY-3","D","2","0","4","0","D1","PDO","YES"
"8428","23","<25","B","1","ATT GRD LRCNY AUTO3","E","1","0","3","0","E1E1","PDO","NO"
"8429","36","30-39","W","3","CPCS-3 >79","B","3","10","4","6","B1","PDO","NO"
"8430","29","25-29","W","1","GRAND LARCENY-4","E","1","4","4","0","E1","PDO","NO"
"8431","28","25-29","B","2","ATT GRAND LARCENY-3","E","1","6","3","0","E1","PDO","YES"
"8432","35","30-39","O","4","CPW-3/VFO","D","3","5","4","0","D1D1","VFO","NO"
"8433","21","<25","B","1","BURGLARY-3","D","1","6","3","0","D1","PDO","YES"
"8434","31","30-39","B","1","BURGLARY-3","D","1","8","3","0","D1B1","PDO","YES"
"8435","50","40+","B","3","ATT BURGLARY-2","D","12","0","99","99","D1D1","VFO","YES"
"8436","32","30-39","B","1","ATT BURGLARY-2","D","4","8","5","6","D1E1D1","VFO","NO"
"8437","27","25-29","B","1","CSCS-3 >79","B","8","6","10","0","C1E1B1","PDO","NO"
"8438","41","40+","B","1","ROBBERY-1 >78","B","24","0","99","99","A1B1B1","VFO","NO"
"8439","21","<25","B","1","BURGLARY-2","C","3","5","4","0","C1","VFO","NO"
"8440","50","40+","B","1","MURDER-2","A","25","0","99","99","A2B2C1","VFO","NO"
"8441","38","30-39","B","1","AGGR CRIM CNTPT","D","4","0","8","0","D1E1","PDO","NO"
"8442","28","25-29","B","2","ATT CPW-2 >78","D","5","9","3","0","D1E1","VFO","NO"
"8443","30","30-39","B","2","CRIM CONTEMPT-1","E","1","6","3","0","E1","PDO","NO"
"8444","33","30-39","W","2","DWI 3RD/SUBSQNT","D","3","0","10","0","D1D1","PDO","NO"
"8445","62","40+","B","3","CPW-2 >78","C","8","6","10","0","C1D1","VFO","NO"
"8446","20","<25","B","1","BURGLARY-3","D","2","6","5","0","D1","PDO","NO"
"8447","47","40+","H","1","MURDER-2","A","20","0","99","99","A1","VFO","NO"
"8448","24","<25","O","2","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"8449","38","30-39","W","1","FALS BUS REC-1","E","1","0","3","0","E1","PDO","NO"
"8450","41","40+","B","2","ROBBERY-3","D","3","0","6","0","D1","CVO","NO"
"8451","41","40+","B","3","CP FORG INST-1","C","3","0","6","0","C1","PDO","YES"
"8452","19","<25","B","1","CPCS-3 >79","B","1","8","4","0","B1","PDO","NO"
"8453","36","30-39","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"8454","21","<25","B","1","BURGLARY-3","D","1","4","4","0","D1","PDO","NO"
"8455","36","30-39","B","1","CONSPIRACY-4","E","1","6","3","0","E1","PDO","NO"
"8456","26","25-29","W","1","BURGLARY-3","D","1","8","4","0","D1D1","PDO","YES"
"8457","30","30-39","W","1","CPSP-4","E","1","0","3","0","E1","PDO","NO"
"8458","21","<25","W","1","INDC MAT-MINR-1","D","2","0","6","0","D1","PDO","NO"
"8459","50","40+","W","3","ROBBERY-3","D","3","0","9","2","D1","CVO","NO"
"8460","43","40+","W","2","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"8461","40","40+","H","5","CSCS-5 >79","D","2","6","3","0","D1","PDO","NO"
"8462","19","<25","B","1","ATT BURGLARY-3","E","1","0","3","0","E1","PDO","NO"
"8463","55","40+","B","1","DWAI DRUGS 3RD>","D","1","4","4","0","D1","PDO","YES"
"8464","50","40+","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"8465","44","40+","W","1","VEH ASSAULT-2","E","1","0","3","0","E1","CVO","NO"
"8466","30","30-39","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"8467","41","40+","W","1","BURGLARY-3","D","2","4","7","0","D1E1","PDO","NO"
"8468","47","40+","H","1","MURDER-2","A","15","0","99","99","A1","VFO","NO"
"8469","23","<25","B","1","ROBBERY-2 >78","C","3","10","4","0","C1D1D1","VFO","NO"
"8470","47","40+","W","2","FAIL REG:SEX >1","D","1","4","4","0","D1","CVO","NO"
"8471","42","40+","H","1","RAPE-3","E","1","6","3","9","E1E1E1","CVO","NO"
"8472","45","40+","W","2","ATT BURGLARY-2","D","13","0","99","99","D3","VFO","YES"
"8473","37","30-39","B","1","CPW-3/NON-VFO","D","1","0","3","0","D1","CVO","NO"
"8474","22","<25","B","1","CPW-2 >78","C","2","11","3","6","C1D1","VFO","NO"
"8475","63","40+","B","2","DWI 2ND OFF","E","1","4","4","0","E1","PDO","NO"
"8476","26","25-29","B","1","ASSAULT-2","D","8","1","9","6","C1D1D1","VFO","NO"
"8477","59","40+","B","5","BURGLARY-3","D","2","6","5","0","D1E1","PDO","NO"
"8478","33","30-39","B","1","MANSLTER1>78'","B","14","11","17","6","B1B1B1","VFO","NO"
"8479","50","40+","W","3","BURGLARY-2","C","6","0","7","0","C2D2E1","VFO","NO"
"8480","25","25-29","H","1","CPSP-4","E","1","6","3","0","E1","PDO","NO"
"8481","22","<25","O","1","BURGLARY-1>78","B","5","1","6","0","B2E1","VFO","NO"
"8482","27","25-29","W","1","ATT ARSON-3","D","1","4","4","0","D1D1","CVO","NO"
"8483","54","40+","H","4","GRAND LARCENY-4","E","2","0","4","0","E1","PDO","NO"
"8484","39","30-39","B","2","ROBBERY-3","D","3","6","7","0","D1E1","CVO","NO"
"8485","49","40+","H","1","CONSPIRACY-4","E","1","6","3","0","E1","PDO","YES"
"8486","39","30-39","H","4","CP FORG INST-2","D","3","6","7","7","D1D1E1","PDO","NO"
"8487","32","30-39","H","2","ROBBERY-2 >78","C","6","0","7","0","C1","VFO","NO"
"8488","46","40+","W","3","GRD LRCNY AUTO4","E","18","0","99","99","E2D1B1","PDO","NO"
"8489","49","40+","B","1","CPSP-4","E","2","0","4","0","E1E1","PDO","NO"
"8490","24","<25","W","1","ATT ROBBERY-1 >78","C","1","0","3","0","C1","VFO","YES"
"8491","29","25-29","W","3","BURGLARY-3","D","2","6","5","10","D1D1","PDO","NO"
"8492","51","40+","W","1","CPSP-4","E","2","0","4","0","E1","PDO","NO"
"8493","44","40+","B","2","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"8494","33","30-39","B","3","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"8495","52","40+","B","3","DWI 3RD/SUBSQNT","D","1","8","5","0","D1E2","PDO","NO"
"8496","46","40+","B","1","MURDER-2","A","25","0","99","99","A1","VFO","NO"
"8497","38","30-39","H","3","CPSP-4","E","1","6","3","0","E1","PDO","NO"
"8498","24","<25","B","1","ATT ROBBERY-1 >78","C","8","4","9","6","C1E1","VFO","NO"
"8499","41","40+","W","1","DEFRAUD-1","E","1","6","4","6","C3E1","PDO","YES"
"8500","70","40+","B","1","MURDER-2","A","15","0","99","99","A1","VFO","NO"
"8501","50","40+","H","6","ATT CSCS-5 >79","E","1","8","2","0","E1E1","PDO","NO"
"8502","51","40+","H","5","CPSP-4","E","2","0","4","8","E1","PDO","NO"
"8503","45","40+","H","1","SEXUAL ABUSE-1","D","1","6","3","0","D1","VFO","YES"
"8504","63","40+","H","3","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"8505","38","30-39","W","1","ATT ROBBERY-3","E","2","0","4","0","E2","CVO","YES"
"8506","34","30-39","W","3","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"8507","31","30-39","W","2","ROBBERY-3","D","2","6","5","0","D2","CVO","YES"
"8508","37","30-39","W","1","SOR VIOL 1ST>07","E","2","0","4","0","E1E1","CVO","NO"
"8509","50","40+","B","2","GRAND LARCENY-3","D","2","0","4","0","D1","PDO","NO"
"8510","28","25-29","W","1","ATT ARSON-3","D","2","0","4","0","D1","CVO","YES"
"8511","41","40+","B","1","CRIM CONTEMPT-1","E","1","0","3","0","E1","PDO","NO"
"8512","38","30-39","B","1","CPW-2 >78","C","5","1","6","0","C2D1","VFO","NO"
"8513","27","25-29","W","1","AGGR UNLIC OP 1","E","1","0","3","0","E1","PDO","YES"
"8514","37","30-39","H","4","ATT ASSAULT-2","E","2","0","4","0","E1","VFO","NO"
"8515","56","40+","B","1","ROBBERY-3","D","2","4","7","0","D2","CVO","NO"
"8516","49","40+","H","1","CPCS-2","A","4","0","99","99","A1","PDO","YES"
"8517","33","30-39","H","1","GRAND LARCENY-4","E","2","11","3","6","C1E1","PDO","NO"
"8518","55","40+","B","6","BURGLARY-3","D","3","0","7","6","D1","PDO","NO"
"8519","49","40+","B","4","CRIM CONTEMPT-1","E","15","0","99","99","E4+","PDO","NO"
"8520","36","30-39","B","4","CSCS-2","A","6","10","8","0","A1","PDO","NO"
"8521","45","40+","B","1","MURDER-2","A","25","0","99","99","A2","VFO","NO"
"8522","20","<25","H","1","GRAND LARCENY-4","E","2","1","3","0","E1D1E1","PDO","NO"
"8523","43","40+","B","4","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"8524","22","<25","B","1","ROBBERY-2 >78","C","2","11","3","6","C1D1","VFO","YES"
"8525","29","25-29","W","1","GRAND LARCENY-3","D","1","0","3","0","D1","PDO","NO"
"8526","34","30-39","H","2","GRD LRCNY AUTO4","E","3","0","6","0","E1E2","PDO","NO"
"8527","29","25-29","B","1","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"8528","56","40+","W","3","ROBBERY-3","D","5","0","10","0","D2","CVO","NO"
"8529","27","25-29","B","3","ATT CPW-2 >78","D","2","6","3","0","D1","VFO","NO"
